year;Años;Mes;Código;Ciudad;Género;sexo;PT;T_PET;T_TGP;T_TO;T_TD
2019-9;2019;9;11001;Bogotá;0;mujer;4273;83.5;62.3;55.7;10.6
2019-9;2019;9;11001;Bogotá;1;hombre;4020;81.4;76.8;70;8.9
2019-9;2019;9;5001;Medellín;0;mujer;1992;85.7;56.3;49.2;12.5
2019-9;2019;9;5001;Medellín;1;hombre;1793;83.5;74.5;67.6;9.4
2019-9;2019;9;76001;Cali;0;mujer;1334;83.7;60.9;51.7;15.1
2019-9;2019;9;76001;Cali;1;hombre;1222;81.5;75.3;68.3;9.3
2019-9;2019;9;8001;Barranquilla;0;mujer;982;81.6;56;49.9;10.9
2019-9;2019;9;8001;Barranquilla;1;hombre;939;79.9;74.1;70.2;5.2
2019-9;2019;9;68225;Bucaramanga;0;mujer;570;84.6;60.8;54.9;9.7
2019-9;2019;9;68237;Bucaramanga;1;hombre;529;82.6;76.5;69.6;9.1
2019-9;2019;9;17001;Manizales;0;mujer;225;85.9;49.4;41.9;15.2
2019-9;2019;9;17001;Manizales;1;hombre;201;83.4;69.2;61.8;10.7
2019-9;2019;9;52001;Pasto;0;mujer;202;84.7;59.6;52.7;11.5
2019-9;2019;9;52001;Pasto;1;hombre;186;82.7;73.6;66.7;9.3
2019-9;2019;9;66001;Pereira;0;mujer;336;84.4;50.7;45.8;9.7
2019-9;2019;9;66001;Pereira;1;hombre;301;81.7;72.3;67.3;7
2019-9;2019;9;54001;Cúcuta;0;mujer;357;81.2;51.2;41.8;18.4
2019-9;2019;9;54001;Cúcuta;1;hombre;411;79;71.4;62.8;12.1
2019-9;2019;9;73001;Ibagué;0;mujer;283;82.6;56.7;46;18.8
2019-9;2019;9;73001;Ibagué;1;hombre;263;80.5;69.9;61;12.7
2019-9;2019;9;23001;Montería;0;mujer;192;81.4;56.1;47;16.1
2019-9;2019;9;23001;Montería;1;hombre;172;78.9;72.4;66;8.9
2019-9;2019;9;13001;Cartagena;0;mujer;522;82.2;46.7;42.9;8.2
2019-9;2019;9;13001;Cartagena;1;hombre;488;80.2;65.6;62.5;4.7
2019-9;2019;9;50001;Villavicencio;0;mujer;262;80.8;59.3;51.6;13
2019-9;2019;9;50001;Villavicencio;1;hombre;245;78.7;73.8;65.1;11.7
2019-9;2019;9;15001;Tunja;0;mujer;102;83.2;54.6;48;12.1
2019-9;2019;9;15001;Tunja;1;hombre;94;81.2;65.3;57.6;11.9
2019-9;2019;9;18001;Florencia;0;mujer;84;78.8;54.1;45.2;16.5
2019-9;2019;9;18001;Florencia;1;hombre;80;77.4;69.1;60.4;12.6
2019-9;2019;9;19001;Popayán;0;mujer;134;85.7;50.1;43.9;12.4
2019-9;2019;9;19001;Popayán;1;hombre;123;83.9;66.3;59.3;10.7
2019-9;2019;9;20001;Valledupar;0;mujer;221;79.4;52.9;42.1;20.4
2019-9;2019;9;20001;Valledupar;1;hombre;206;77.3;68.5;61.2;10.7
2019-9;2019;9;27001;Quibdó;0;mujer;54;71.7;46.6;34;27
2019-9;2019;9;27001;Quibdó;1;hombre;55;70.8;61.9;52.3;15.6
2019-9;2019;9;41001;Neiva;0;mujer;173;83.5;53.4;46.3;13.3
2019-9;2019;9;41001;Neiva;1;hombre;157;81.3;68.3;60;12.2
2019-9;2019;9;44001;Riohacha;0;mujer;132;72.7;55.6;44.6;19.9
2019-9;2019;9;44001;Riohacha;1;hombre;123;69.3;69;61.5;10.9
2019-9;2019;9;47001;Santa Marta;0;mujer;257;78.8;50.2;41.4;17.6
2019-9;2019;9;47001;Santa Marta;1;hombre;245;77;69.1;63.8;7.7
2019-9;2019;9;63001;Armenia;0;mujer;153;83.3;53;43.8;17.4
2019-9;2019;9;63001;Armenia;1;hombre;142;81.3;72.7;64.1;11.9
2019-9;2019;9;70001;Sincelejo;0;mujer;140;81.2;57.4;48.1;16.1
2019-9;2019;9;70001;Sincelejo;1;hombre;135;79.5;74.4;68.7;7.7
2019-10;2019;10;11001;Bogotá;0;mujer;4277;83.5;62.1;55.2;11.1
2019-10;2019;10;11001;Bogotá;1;hombre;4024;81.4;76.5;69.8;8.8
2019-10;2019;10;5001;Medellín;0;mujer;1994;85.7;57.4;50.3;12.3
2019-10;2019;10;5001;Medellín;1;hombre;1795;83.5;74.6;67.5;9.6
2019-10;2019;10;76001;Cali;0;mujer;1335;83.7;62.2;53.3;14.2
2019-10;2019;10;76001;Cali;1;hombre;1223;81.6;75.9;68.3;10
2019-10;2019;10;8001;Barranquilla;0;mujer;983;81.6;55.2;48.8;11.6
2019-10;2019;10;8001;Barranquilla;1;hombre;940;79.9;73.9;70.1;5.1
2019-10;2019;10;68226;Bucaramanga;0;mujer;570;84.6;60;53.6;10.6
2019-10;2019;10;68238;Bucaramanga;1;hombre;529;82.6;77.2;69.9;9.4
2019-10;2019;10;17001;Manizales;0;mujer;225;85.9;50;42.7;14.5
2019-10;2019;10;17001;Manizales;1;hombre;201;83.4;69.6;62.1;10.8
2019-10;2019;10;52001;Pasto;0;mujer;202;84.8;59.6;52.5;12
2019-10;2019;10;52001;Pasto;1;hombre;186;82.7;73.9;67.6;8.5
2019-10;2019;10;66001;Pereira;0;mujer;337;84.4;51.5;46.8;9
2019-10;2019;10;66001;Pereira;1;hombre;302;81.7;72.3;66.8;7.6
2019-10;2019;10;54001;Cúcuta;0;mujer;357;81.2;51.2;42.2;17.6
2019-10;2019;10;54001;Cúcuta;1;hombre;411;79;71.3;62.9;11.8
2019-10;2019;10;73001;Ibagué;0;mujer;283;82.6;56.4;44.1;21.8
2019-10;2019;10;73001;Ibagué;1;hombre;263;80.5;69.9;60.3;13.8
2019-10;2019;10;23001;Montería;0;mujer;192;81.4;55.6;46.1;17
2019-10;2019;10;23001;Montería;1;hombre;173;78.9;71.7;64.9;9.5
2019-10;2019;10;13001;Cartagena;0;mujer;522;82.2;47.3;43;9.2
2019-10;2019;10;13001;Cartagena;1;hombre;488;80.3;66.4;63.3;4.7
2019-10;2019;10;50001;Villavicencio;0;mujer;262;80.8;60.3;52.8;12.4
2019-10;2019;10;50001;Villavicencio;1;hombre;245;78.7;73.4;64.6;12
2019-10;2019;10;15001;Tunja;0;mujer;102;83.3;55.7;48.9;12.2
2019-10;2019;10;15001;Tunja;1;hombre;94;81.2;65.2;56.7;13.2
2019-10;2019;10;18001;Florencia;0;mujer;84;78.8;54;44.4;17.8
2019-10;2019;10;18001;Florencia;1;hombre;80;77.5;69.1;59.6;13.8
2019-10;2019;10;19001;Popayán;0;mujer;134;85.7;51.5;44.4;13.8
2019-10;2019;10;19001;Popayán;1;hombre;123;84;67.6;60.2;10.9
2019-10;2019;10;20001;Valledupar;0;mujer;221;79.4;51.8;40.4;22.1
2019-10;2019;10;20001;Valledupar;1;hombre;206;77.3;68.8;61.3;10.8
2019-10;2019;10;27001;Quibdó;0;mujer;55;71.7;47.6;35.5;25.3
2019-10;2019;10;27001;Quibdó;1;hombre;55;70.9;62.5;53.8;14
2019-10;2019;10;41001;Neiva;0;mujer;173;83.5;52.3;45.2;13.6
2019-10;2019;10;41001;Neiva;1;hombre;157;81.3;68.7;60.1;12.5
2019-10;2019;10;44001;Riohacha;0;mujer;132;72.8;54.5;44;19.2
2019-10;2019;10;44001;Riohacha;1;hombre;123;69.4;69.2;61.9;10.5
2019-10;2019;10;47001;Santa Marta;0;mujer;257;78.8;49.3;40.6;17.7
2019-10;2019;10;47001;Santa Marta;1;hombre;245;77;69.4;63.1;9.2
2019-10;2019;10;63001;Armenia;0;mujer;153;83.4;52.9;44.1;16.7
2019-10;2019;10;63001;Armenia;1;hombre;142;81.3;73;64.5;11.6
2019-10;2019;10;70001;Sincelejo;0;mujer;140;81.3;56.3;46.2;17.9
2019-10;2019;10;70001;Sincelejo;1;hombre;135;79.6;74.2;68.1;8.2
2019-11;2019;11;11001;Bogotá;0;mujer;4281;83.5;61.8;54.2;12.4
2019-11;2019;11;11001;Bogotá;1;hombre;4028;81.4;76.1;69.3;8.9
2019-11;2019;11;5001;Medellín;0;mujer;1996;85.7;57.1;49.9;12.6
2019-11;2019;11;5001;Medellín;1;hombre;1797;83.5;74.8;67.6;9.6
2019-11;2019;11;76001;Cali;0;mujer;1336;83.7;62.5;53;15.1
2019-11;2019;11;76001;Cali;1;hombre;1224;81.6;75.6;67.2;11.1
2019-11;2019;11;8001;Barranquilla;0;mujer;984;81.6;54.9;48.3;12
2019-11;2019;11;8001;Barranquilla;1;hombre;941;80;74.2;70.1;5.6
2019-11;2019;11;68227;Bucaramanga;0;mujer;570;84.6;59.9;53.3;11
2019-11;2019;11;68239;Bucaramanga;1;hombre;530;82.6;76.8;68;11.4
2019-11;2019;11;17001;Manizales;0;mujer;225;85.9;50.6;42.7;15.6
2019-11;2019;11;17001;Manizales;1;hombre;201;83.4;70.5;61.8;12.4
2019-11;2019;11;52001;Pasto;0;mujer;202;84.8;59.8;51.2;14.3
2019-11;2019;11;52001;Pasto;1;hombre;186;82.7;73.9;65.9;10.9
2019-11;2019;11;66001;Pereira;0;mujer;337;84.4;51.7;46.1;10.7
2019-11;2019;11;66001;Pereira;1;hombre;302;81.8;71.9;65.3;9.2
2019-11;2019;11;54001;Cúcuta;0;mujer;357;81.2;49.8;41.7;16.3
2019-11;2019;11;54001;Cúcuta;1;hombre;412;79.1;71.6;60.9;15
2019-11;2019;11;73001;Ibagué;0;mujer;283;82.7;55.6;43.3;22.2
2019-11;2019;11;73001;Ibagué;1;hombre;263;80.5;69.5;58.9;15.3
2019-11;2019;11;23001;Montería;0;mujer;192;81.4;53.9;44.5;17.4
2019-11;2019;11;23001;Montería;1;hombre;173;79;71;64.8;8.8
2019-11;2019;11;13001;Cartagena;0;mujer;522;82.2;48.9;43;12.1
2019-11;2019;11;13001;Cartagena;1;hombre;488;80.3;67.6;64;5.4
2019-11;2019;11;50001;Villavicencio;0;mujer;263;80.8;58.9;50.7;13.9
2019-11;2019;11;50001;Villavicencio;1;hombre;246;78.7;72.5;62.8;13.5
2019-11;2019;11;15001;Tunja;0;mujer;103;83.3;54.7;46.4;15.2
2019-11;2019;11;15001;Tunja;1;hombre;94;81.3;66.3;57.3;13.6
2019-11;2019;11;18001;Florencia;0;mujer;84;78.8;52.4;41.5;20.8
2019-11;2019;11;18001;Florencia;1;hombre;80;77.5;69.6;59.1;15.1
2019-11;2019;11;19001;Popayán;0;mujer;134;85.7;51;42.4;16.8
2019-11;2019;11;19001;Popayán;1;hombre;123;84;68.3;59.5;12.8
2019-11;2019;11;20001;Valledupar;0;mujer;221;79.4;51.4;39.3;23.5
2019-11;2019;11;20001;Valledupar;1;hombre;206;77.4;68.1;60.7;10.9
2019-11;2019;11;27001;Quibdó;0;mujer;55;71.7;48.9;36;26.4
2019-11;2019;11;27001;Quibdó;1;hombre;55;70.9;62.4;53;15
2019-11;2019;11;41001;Neiva;0;mujer;173;83.5;53.1;44.9;15.4
2019-11;2019;11;41001;Neiva;1;hombre;157;81.4;69.4;58.9;15.1
2019-11;2019;11;44001;Riohacha;0;mujer;132;72.8;54;42.6;21.2
2019-11;2019;11;44001;Riohacha;1;hombre;124;69.4;68.2;61;10.5
2019-11;2019;11;47001;Santa Marta;0;mujer;257;78.8;48.8;40.5;17
2019-11;2019;11;47001;Santa Marta;1;hombre;246;77;69.8;63.3;9.4
2019-11;2019;11;63001;Armenia;0;mujer;153;83.4;52.1;43;17.5
2019-11;2019;11;63001;Armenia;1;hombre;142;81.3;72.5;62.9;13.3
2019-11;2019;11;70001;Sincelejo;0;mujer;140;81.3;55.5;45;18.8
2019-11;2019;11;70001;Sincelejo;1;hombre;135;79.6;72.8;66.7;8.4
2019-12;2019;12;11001;Bogotá;0;mujer;4285;83.5;61.1;53.2;13
2019-12;2019;12;11001;Bogotá;1;hombre;4033;81.4;76.4;69.6;8.9
2019-12;2019;12;5001;Medellín;0;mujer;1998;85.7;56.9;49.2;13.5
2019-12;2019;12;5001;Medellín;1;hombre;1798;83.5;73.5;66;10.3
2019-12;2019;12;76001;Cali;0;mujer;1337;83.8;63.4;53.7;15.4
2019-12;2019;12;76001;Cali;1;hombre;1225;81.6;75.3;67.1;10.8
2019-12;2019;12;8001;Barranquilla;0;mujer;984;81.6;55;48.1;12.5
2019-12;2019;12;8001;Barranquilla;1;hombre;942;80;74.2;69.8;6
2019-12;2019;12;68228;Bucaramanga;0;mujer;571;84.6;59.6;53.4;10.5
2019-12;2019;12;68240;Bucaramanga;1;hombre;530;82.7;75.6;67.2;11.1
2019-12;2019;12;17001;Manizales;0;mujer;225;85.9;50.7;43.3;14.6
2019-12;2019;12;17001;Manizales;1;hombre;201;83.5;71.4;63.1;11.7
2019-12;2019;12;52001;Pasto;0;mujer;202;84.8;59.4;50.7;14.7
2019-12;2019;12;52001;Pasto;1;hombre;187;82.8;72.9;64.7;11.2
2019-12;2019;12;66001;Pereira;0;mujer;337;84.4;50.4;43.8;13.1
2019-12;2019;12;66001;Pereira;1;hombre;302;81.8;72.4;65.3;9.8
2019-12;2019;12;54001;Cúcuta;0;mujer;358;81.2;49.7;40.8;17.8
2019-12;2019;12;54001;Cúcuta;1;hombre;412;79.1;70.5;58.7;16.7
2019-12;2019;12;73001;Ibagué;0;mujer;283;82.7;54.4;42.5;21.8
2019-12;2019;12;73001;Ibagué;1;hombre;263;80.5;69.8;58.5;16.2
2019-12;2019;12;23001;Montería;0;mujer;193;81.4;51.7;42.6;17.5
2019-12;2019;12;23001;Montería;1;hombre;173;79;70.4;64.4;8.5
2019-12;2019;12;13001;Cartagena;0;mujer;523;82.2;50.9;44;13.6
2019-12;2019;12;13001;Cartagena;1;hombre;489;80.3;69.6;65.8;5.5
2019-12;2019;12;50001;Villavicencio;0;mujer;263;80.8;58.6;49.6;15.3
2019-12;2019;12;50001;Villavicencio;1;hombre;246;78.8;73.1;62.8;14.1
2019-12;2019;12;15001;Tunja;0;mujer;103;83.3;55;46;16.4
2019-12;2019;12;15001;Tunja;1;hombre;95;81.3;66.1;56.8;14.1
2019-12;2019;12;18001;Florencia;0;mujer;84;78.8;51;40.2;21.2
2019-12;2019;12;18001;Florencia;1;hombre;80;77.5;69.1;58.5;15.5
2019-12;2019;12;19001;Popayán;0;mujer;134;85.8;51.7;42.5;17.8
2019-12;2019;12;19001;Popayán;1;hombre;123;84;67.7;59;12.9
2019-12;2019;12;20001;Valledupar;0;mujer;222;79.4;52.3;40;23.6
2019-12;2019;12;20001;Valledupar;1;hombre;207;77.4;67.8;58.9;13.1
2019-12;2019;12;27001;Quibdó;0;mujer;55;71.8;49.4;35.1;29.1
2019-12;2019;12;27001;Quibdó;1;hombre;55;70.9;61.5;53;13.8
2019-12;2019;12;41001;Neiva;0;mujer;173;83.5;52.4;42.9;18.1
2019-12;2019;12;41001;Neiva;1;hombre;157;81.4;69.5;58.8;15.4
2019-12;2019;12;44001;Riohacha;0;mujer;133;72.8;53.8;41.4;23
2019-12;2019;12;44001;Riohacha;1;hombre;124;69.5;68.7;61.7;10.1
2019-12;2019;12;47001;Santa Marta;0;mujer;258;78.9;48.5;40.4;16.8
2019-12;2019;12;47001;Santa Marta;1;hombre;246;77;69.8;63.4;9.2
2019-12;2019;12;63001;Armenia;0;mujer;153;83.4;52.9;42.9;19
2019-12;2019;12;63001;Armenia;1;hombre;142;81.4;71.8;61.8;13.9
2019-12;2019;12;70001;Sincelejo;0;mujer;140;81.3;56.1;45.2;19.4
2019-12;2019;12;70001;Sincelejo;1;hombre;135;79.6;73;66.9;8.3
2020-1;2020;1;11001;Bogotá;0;mujer;4290;83.5;59.2;51.2;13.5
2020-1;2020;1;11001;Bogotá;1;hombre;4037;81.5;74.3;66.6;10.3
2020-1;2020;1;5001;Medellín;0;mujer;2000;85.7;54.1;46.1;14.8
2020-1;2020;1;5001;Medellín;1;hombre;1800;83.5;72.6;64.4;11.2
2020-1;2020;1;76001;Cali;0;mujer;1339;83.8;59.7;49.8;16.5
2020-1;2020;1;76001;Cali;1;hombre;1226;81.6;72.4;63.9;11.7
2020-1;2020;1;8001;Barranquilla;0;mujer;985;81.7;55.1;48.2;12.5
2020-1;2020;1;8001;Barranquilla;1;hombre;943;80;73.2;68.6;6.3
2020-1;2020;1;68241;Bucaramanga;0;mujer;571;84.6;59.1;52.6;11
2020-1;2020;1;68247;Bucaramanga;1;hombre;530;82.7;74.7;65.4;12.4
2020-1;2020;1;17001;Manizales;0;mujer;225;85.9;50.9;42.4;16.8
2020-1;2020;1;17001;Manizales;1;hombre;201;83.5;70.3;61;13.3
2020-1;2020;1;52001;Pasto;0;mujer;203;84.8;59;49;17
2020-1;2020;1;52001;Pasto;1;hombre;187;82.8;72.1;63.6;11.7
2020-1;2020;1;66001;Pereira;0;mujer;337;84.4;48.2;41.8;13.4
2020-1;2020;1;66001;Pereira;1;hombre;302;81.8;69.9;61.9;11.4
2020-1;2020;1;54001;Cúcuta;0;mujer;358;81.2;50.2;40.2;19.8
2020-1;2020;1;54001;Cúcuta;1;hombre;412;79.1;69.1;56.6;18.1
2020-1;2020;1;73001;Ibagué;0;mujer;283;82.7;53.2;42.4;20.3
2020-1;2020;1;73001;Ibagué;1;hombre;263;80.5;68.4;55.8;18.5
2020-1;2020;1;23001;Montería;0;mujer;193;81.5;50.6;41.5;18.1
2020-1;2020;1;23001;Montería;1;hombre;173;79;70.3;64.9;7.7
2020-1;2020;1;13001;Cartagena;0;mujer;523;82.2;49.3;42.3;14.2
2020-1;2020;1;13001;Cartagena;1;hombre;489;80.3;67.7;63.3;6.5
2020-1;2020;1;50001;Villavicencio;0;mujer;263;80.9;55.8;46.1;17.4
2020-1;2020;1;50001;Villavicencio;1;hombre;247;78.8;71.4;61.3;14
2020-1;2020;1;15001;Tunja;0;mujer;103;83.3;53.3;43.9;17.6
2020-1;2020;1;15001;Tunja;1;hombre;95;81.3;63.4;54.4;14.2
2020-1;2020;1;18001;Florencia;0;mujer;84;78.9;50;38.7;22.5
2020-1;2020;1;18001;Florencia;1;hombre;81;77.5;67.6;57.7;14.7
2020-1;2020;1;19001;Popayán;0;mujer;134;85.8;50.6;41;18.9
2020-1;2020;1;19001;Popayán;1;hombre;124;84;66;55.9;15.3
2020-1;2020;1;20001;Valledupar;0;mujer;222;79.5;53.1;39.9;24.8
2020-1;2020;1;20001;Valledupar;1;hombre;207;77.4;67.2;57.9;13.9
2020-1;2020;1;27001;Quibdó;0;mujer;55;71.8;47.9;33.6;29.7
2020-1;2020;1;27001;Quibdó;1;hombre;55;71;60.8;50.6;16.8
2020-1;2020;1;41001;Neiva;0;mujer;173;83.6;50;40;20.1
2020-1;2020;1;41001;Neiva;1;hombre;157;81.4;67.8;56.9;16
2020-1;2020;1;44001;Riohacha;0;mujer;133;72.9;51.1;38.9;23.9
2020-1;2020;1;44001;Riohacha;1;hombre;124;69.5;66.5;58.5;12
2020-1;2020;1;47001;Santa Marta;0;mujer;258;78.9;46.5;37.8;18.6
2020-1;2020;1;47001;Santa Marta;1;hombre;246;77.1;67.3;60.9;9.5
2020-1;2020;1;63001;Armenia;0;mujer;153;83.4;50.9;40.2;21
2020-1;2020;1;63001;Armenia;1;hombre;142;81.4;69.6;57.4;17.4
2020-1;2020;1;70001;Sincelejo;0;mujer;141;81.3;54.4;44;19.1
2020-1;2020;1;70001;Sincelejo;1;hombre;135;79.6;70.7;63.1;10.9
2020-2;2020;2;11001;Bogotá;0;mujer;4294;83.5;55;46.3;15.9
2020-2;2020;2;11001;Bogotá;1;hombre;4041;81.5;68.2;59.1;13.3
2020-2;2020;2;5001;Medellín;0;mujer;2001;85.7;51.6;42.2;18.3
2020-2;2020;2;5001;Medellín;1;hombre;1801;83.5;70.2;58.7;16.4
2020-2;2020;2;76001;Cali;0;mujer;1340;83.8;54.3;43.7;19.7
2020-2;2020;2;76001;Cali;1;hombre;1227;81.6;67.5;58;14
2020-2;2020;2;8001;Barranquilla;0;mujer;986;81.7;53;44.7;15.6
2020-2;2020;2;8001;Barranquilla;1;hombre;943;80;71;64.4;9.3
2020-2;2020;2;68242;Bucaramanga;0;mujer;571;84.6;56.4;48.3;14.4
2020-2;2020;2;68248;Bucaramanga;1;hombre;531;82.7;72;62.1;13.7
2020-2;2020;2;17001;Manizales;0;mujer;225;85.9;48.1;39.3;18.3
2020-2;2020;2;17001;Manizales;1;hombre;201;83.5;67.4;57.2;15.2
2020-2;2020;2;52001;Pasto;0;mujer;203;84.8;56.6;46.8;17.4
2020-2;2020;2;52001;Pasto;1;hombre;187;82.8;68.4;59.8;12.6
2020-2;2020;2;66001;Pereira;0;mujer;337;84.4;45.1;37.1;17.7
2020-2;2020;2;66001;Pereira;1;hombre;302;81.8;66;56.2;14.7
2020-2;2020;2;54001;Cúcuta;0;mujer;359;81.2;50;39.1;21.9
2020-2;2020;2;54001;Cúcuta;1;hombre;413;79.1;66.9;52.3;21.8
2020-2;2020;2;73001;Ibagué;0;mujer;284;82.7;49.1;36.5;25.6
2020-2;2020;2;73001;Ibagué;1;hombre;264;80.5;64.4;48.5;24.7
2020-2;2020;2;23001;Montería;0;mujer;193;81.5;48.9;38;22.4
2020-2;2020;2;23001;Montería;1;hombre;173;79;68.9;60.3;12.5
2020-2;2020;2;13001;Cartagena;0;mujer;524;82.3;44;37.2;15.5
2020-2;2020;2;13001;Cartagena;1;hombre;490;80.3;62.7;57.2;8.7
